Unnamed: 0,b_w,b_b,monthly_cuml,monthly_h,months,seed,alpha,shift,D,P
13,0.07,0.04,1314.0,53087.228556774135,13,cf3ff1a00fa1,0.1,3,0.8,625
0,0.07,0.04,15.0,401.6052899405428,0,0886327340b1,0.1,3,0.8,625
1,0.07,0.04,29.0,1478.312616435459,1,0886327340b1,0.1,3,0.8,625
2,0.07,0.04,54.0,3228.269285723969,2,0886327340b1,0.1,3,0.8,625
3,0.07,0.04,150.0,5833.299172509917,3,0886327340b1,0.1,3,0.8,625
4,0.07,0.04,314.0,9148.851492381327,4,0886327340b1,0.1,3,0.8,625
5,0.07,0.04,546.0,13384.317998722334,5,0886327340b1,0.1,3,0.8,625
6,0.07,0.04,744.0,19701.8551064145,6,0886327340b1,0.1,3,0.8,625
7,0.07,0.04,932.0,26235.678120896224,7,0886327340b1,0.1,3,0.8,625
8,0.07,0.04,1083.0,34964.90330224209,8,0886327340b1,0.1,3,0.8,625
9,0.07,0.04,1178.0,43558.24920408625,9,0886327340b1,0.1,3,0.8,625
10,0.07,0.04,1241.0,49486.73286396309,10,0886327340b1,0.1,3,0.8,625
11,0.07,0.04,1285.0,54073.902301763286,11,0886327340b1,0.1,3,0.8,625
12,0.07,0.04,1323.0,57886.28388173619,12,0886327340b1,0.1,3,0.8,625
13,0.07,0.04,1367.0,61048.5739186225,13,0886327340b1,0.1,3,0.8,625
0,0.07,0.04,1.0,84.07473348004922,0,4b8a6b03018a,0.1,3,0.8,625
1,0.07,0.04,7.0,538.8286675837323,1,4b8a6b03018a,0.1,3,0.8,625
2,0.07,0.04,19.0,1466.0001215697346,2,4b8a6b03018a,0.1,3,0.8,625
3,0.07,0.04,44.0,3349.7220742401064,3,4b8a6b03018a,0.1,3,0.8,625
4,0.07,0.04,123.0,6434.7699662624345,4,4b8a6b03018a,0.1,3,0.8,625
5,0.07,0.04,297.0,10062.285913748638,5,4b8a6b03018a,0.1,3,0.8,625
6,0.07,0.04,537.0,14097.504184736874,6,4b8a6b03018a,0.1,3,0.8,625
7,0.07,0.04,774.0,18675.482535299903,7,4b8a6b03018a,0.1,3,0.8,625
8,0.07,0.04,961.0,24850.99689583533,8,4b8a6b03018a,0.1,3,0.8,625
9,0.07,0.04,1101.0,29019.204656030728,9,4b8a6b03018a,0.1,3,0.8,625
10,0.07,0.04,1189.0,35280.38489275322,10,4b8a6b03018a,0.1,3,0.8,625
11,0.07,0.04,1247.0,43661.95223681127,11,4b8a6b03018a,0.1,3,0.8,625
12,0.07,0.04,1285.0,48977.34865244406,12,4b8a6b03018a,0.1,3,0.8,625
13,0.07,0.04,1316.0,53756.42486336291,13,4b8a6b03018a,0.1,3,0.8,625
0,0.07,0.04,1.0,296.6924144482421,0,872665d2d4a0,0.1,3,0.8,625
1,0.07,0.04,10.0,1042.45774352015,1,872665d2d4a0,0.1,3,0.8,625
2,0.07,0.04,34.0,2497.349463894511,2,872665d2d4a0,0.1,3,0.8,625
3,0.07,0.04,100.0,4802.930769164687,3,872665d2d4a0,0.1,3,0.8,625
4,0.07,0.04,258.0,8075.824584361371,4,872665d2d4a0,0.1,3,0.8,625
5,0.07,0.04,476.0,11657.71797209418,5,872665d2d4a0,0.1,3,0.8,625
6,0.07,0.04,671.0,15794.546179750712,6,872665d2d4a0,0.1,3,0.8,625
7,0.07,0.04,875.0,21143.514848884603,7,872665d2d4a0,0.1,3,0.8,625
8,0.07,0.04,1043.0,27056.70552190852,8,872665d2d4a0,0.1,3,0.8,625
9,0.07,0.04,1146.0,32695.15413730532,9,872665d2d4a0,0.1,3,0.8,625
10,0.07,0.04,1215.0,41354.70099421465,10,872665d2d4a0,0.1,3,0.8,625
11,0.07,0.04,1273.0,47877.05600290725,11,872665d2d4a0,0.1,3,0.8,625
12,0.07,0.04,1302.0,52349.77961941996,12,872665d2d4a0,0.1,3,0.8,625
13,0.07,0.04,1328.0,56728.85546618085,13,872665d2d4a0,0.1,3,0.8,625
0,0.07,0.04,1.0,192.45197269710675,0,e0929b1087c1,0.1,3,0.8,625
1,0.07,0.04,11.0,887.8499962639685,1,e0929b1087c1,0.1,3,0.8,625
2,0.07,0.04,39.0,3158.93333077649,2,e0929b1087c1,0.1,3,0.8,625
3,0.07,0.04,170.0,6501.852249238098,3,e0929b1087c1,0.1,3,0.8,625
4,0.07,0.04,368.0,10484.113244995042,4,e0929b1087c1,0.1,3,0.8,625
5,0.07,0.04,588.0,14816.638653911232,5,e0929b1087c1,0.1,3,0.8,625
6,0.07,0.04,806.0,20540.427932239018,6,e0929b1087c1,0.1,3,0.8,625
7,0.07,0.04,982.0,27147.035245545285,7,e0929b1087c1,0.1,3,0.8,625
8,0.07,0.04,1111.0,35226.70773762571,8,e0929b1087c1,0.1,3,0.8,625
9,0.07,0.04,1195.0,43564.07588184536,9,e0929b1087c1,0.1,3,0.8,625
10,0.07,0.04,1256.0,49458.67428081005,10,e0929b1087c1,0.1,3,0.8,625
11,0.07,0.04,1296.0,53998.02116867758,11,e0929b1087c1,0.1,3,0.8,625
12,0.07,0.04,1328.0,57745.48930741828,12,e0929b1087c1,0.1,3,0.8,625
13,0.07,0.04,1367.0,60962.05815958285,13,e0929b1087c1,0.1,3,0.8,625
0,0.07,0.04,1.0,99.64541154319996,0,7e04bb9f5afe,0.1,3,0.8,625
1,0.07,0.04,4.0,140.0439718018536,1,7e04bb9f5afe,0.1,3,0.8,625
2,0.07,0.04,4.0,275.0803666386718,2,7e04bb9f5afe,0.1,3,0.8,625
3,0.07,0.04,8.0,886.0467078589544,3,7e04bb9f5afe,0.1,3,0.8,625
4,0.07,0.04,24.0,1900.7416881086908,4,7e04bb9f5afe,0.1,3,0.8,625
5,0.07,0.04,50.0,3562.011502909062,5,7e04bb9f5afe,0.1,3,0.8,625
6,0.07,0.04,122.0,6523.149541858364,6,7e04bb9f5afe,0.1,3,0.8,625
7,0.07,0.04,339.0,10036.190120204508,7,7e04bb9f5afe,0.1,3,0.8,625
8,0.07,0.04,565.0,13856.703527149271,8,7e04bb9f5afe,0.1,3,0.8,625
9,0.07,0.04,785.0,18200.557470878684,9,7e04bb9f5afe,0.1,3,0.8,625
10,0.07,0.04,968.0,24532.58058204683,10,7e04bb9f5afe,0.1,3,0.8,625
11,0.07,0.04,1107.0,30040.477337511245,11,7e04bb9f5afe,0.1,3,0.8,625
12,0.07,0.04,1194.0,37012.77854743593,12,7e04bb9f5afe,0.1,3,0.8,625
13,0.07,0.04,1252.0,44981.38300025719,13,7e04bb9f5afe,0.1,3,0.8,625
0,0.07,0.04,1.0,20.64495024232965,0,96898ed41000,0.1,3,0.8,625
1,0.07,0.04,2.0,41.348603478469165,1,96898ed41000,0.1,3,0.8,625
2,0.07,0.04,2.0,67.36098210688797,2,96898ed41000,0.1,3,0.8,625
3,0.07,0.04,2.0,168.74351304188716,3,96898ed41000,0.1,3,0.8,625
4,0.07,0.04,6.0,519.4199986528475,4,96898ed41000,0.1,3,0.8,625
5,0.07,0.04,18.0,1849.909349471398,5,96898ed41000,0.1,3,0.8,625
6,0.07,0.04,58.0,4065.107503375028,6,96898ed41000,0.1,3,0.8,625
7,0.07,0.04,172.0,7505.175034644446,7,96898ed41000,0.1,3,0.8,625
8,0.07,0.04,420.0,11348.688387827053,8,96898ed41000,0.1,3,0.8,625
9,0.07,0.04,618.0,14777.901183600065,9,96898ed41000,0.1,3,0.8,625
10,0.07,0.04,815.0,19317.06174945492,10,96898ed41000,0.1,3,0.8,625
11,0.07,0.04,997.0,25689.131963045074,11,96898ed41000,0.1,3,0.8,625
12,0.07,0.04,1110.0,30440.1826890244,12,96898ed41000,0.1,3,0.8,625
13,0.07,0.04,1196.0,38459.059805785895,13,96898ed41000,0.1,3,0.8,625
0,0.07,0.04,1.0,6.197764771557748,0,1412f99c5f04,0.1,3,0.8,625
1,0.07,0.04,1.0,6.207525905858659,1,1412f99c5f04,0.1,3,0.8,625
2,0.07,0.04,1.0,6.208547818166978,2,1412f99c5f04,0.1,3,0.8,625
3,0.07,0.04,1.0,6.208664729758086,3,1412f99c5f04,0.1,3,0.8,625
4,0.07,0.04,1.0,6.208676946878894,4,1412f99c5f04,0.1,3,0.8,625
5,0.07,0.04,1.0,6.208678344302801,5,1412f99c5f04,0.1,3,0.8,625
6,0.07,0.04,1.0,6.208678491635686,6,1412f99c5f04,0.1,3,0.8,625
7,0.07,0.04,1.0,6.208678507031452,7,1412f99c5f04,0.1,3,0.8,625
8,0.07,0.04,1.0,6.208678508792452,8,1412f99c5f04,0.1,3,0.8,625
9,0.07,0.04,1.0,6.208678508976472,9,1412f99c5f04,0.1,3,0.8,625
10,0.07,0.04,1.0,6.20867850899752,10,1412f99c5f04,0.1,3,0.8,625
11,0.07,0.04,1.0,6.208678508999739,11,1412f99c5f04,0.1,3,0.8,625
12,0.07,0.04,1.0,6.208678508999967,12,1412f99c5f04,0.1,3,0.8,625
13,0.07,0.04,1.0,6.208678508999996,13,1412f99c5f04,0.1,3,0.8,625
0,0.07,0.04,5.0,131.50773954856504,0,5309619d5958,0.1,3,0.8,625
1,0.07,0.04,13.0,622.5273289727821,1,5309619d5958,0.1,3,0.8,625
2,0.07,0.04,40.0,2406.531129236901,2,5309619d5958,0.1,3,0.8,625
3,0.07,0.04,141.0,5762.628774839692,3,5309619d5958,0.1,3,0.8,625
4,0.07,0.04,316.0,9528.241525984951,4,5309619d5958,0.1,3,0.8,625
5,0.07,0.04,523.0,13614.96061033005,5,5309619d5958,0.1,3,0.8,625
6,0.07,0.04,746.0,18287.177582271623,6,5309619d5958,0.1,3,0.8,625
7,0.07,0.04,928.0,24061.009365072463,7,5309619d5958,0.1,3,0.8,625
8,0.07,0.04,1072.0,28346.3155653896,8,5309619d5958,0.1,3,0.8,625
9,0.07,0.04,1171.0,33735.082845743724,9,5309619d5958,0.1,3,0.8,625
10,0.07,0.04,1232.0,42304.36704145644,10,5309619d5958,0.1,3,0.8,625
11,0.07,0.04,1281.0,48527.028220875625,11,5309619d5958,0.1,3,0.8,625
12,0.07,0.04,1310.0,53020.91513740214,12,5309619d5958,0.1,3,0.8,625
13,0.07,0.04,1346.0,57445.26991684965,13,5309619d5958,0.1,3,0.8,625
0,0.07,0.04,1.0,216.05099038743128,0,0e3de9e49647,0.1,3,0.8,625
1,0.07,0.04,3.0,409.4451182559105,1,0e3de9e49647,0.1,3,0.8,625
2,0.07,0.04,7.0,946.6382372513456,2,0e3de9e49647,0.1,3,0.8,625
3,0.07,0.04,26.0,2249.721211504083,3,0e3de9e49647,0.1,3,0.8,625
4,0.07,0.04,63.0,4054.127886937769,4,0e3de9e49647,0.1,3,0.8,625
5,0.07,0.04,136.0,6923.53481218095,5,0e3de9e49647,0.1,3,0.8,625
6,0.07,0.04,338.0,10569.408777222512,6,0e3de9e49647,0.1,3,0.8,625
7,0.07,0.04,559.0,14521.482857524104,7,0e3de9e49647,0.1,3,0.8,625
8,0.07,0.04,778.0,19261.56812803096,8,0e3de9e49647,0.1,3,0.8,625
9,0.07,0.04,959.0,24946.98625865229,9,0e3de9e49647,0.1,3,0.8,625
10,0.07,0.04,1107.0,29165.267687458785,10,0e3de9e49647,0.1,3,0.8,625
11,0.07,0.04,1191.0,35166.310875605785,11,0e3de9e49647,0.1,3,0.8,625
12,0.07,0.04,1249.0,42905.573587374245,12,0e3de9e49647,0.1,3,0.8,625
13,0.07,0.04,1287.0,49045.46546205131,13,0e3de9e49647,0.1,3,0.8,625
0,0.07,0.04,1.0,44.56864185670237,0,dd9aeb023009,0.1,3,0.8,625
1,0.07,0.04,4.0,89.12134005437522,1,dd9aeb023009,0.1,3,0.8,625
2,0.07,0.04,6.0,239.3215304373699,2,dd9aeb023009,0.1,3,0.8,625
3,0.07,0.04,18.0,978.4286840237352,3,dd9aeb023009,0.1,3,0.8,625
4,0.07,0.04,47.0,2369.11648323849,4,dd9aeb023009,0.1,3,0.8,625
5,0.07,0.04,106.0,4742.552808216957,5,dd9aeb023009,0.1,3,0.8,625
6,0.07,0.04,253.0,8527.988507440974,6,dd9aeb023009,0.1,3,0.8,625
7,0.07,0.04,513.0,12152.88898964588,7,dd9aeb023009,0.1,3,0.8,625
8,0.07,0.04,715.0,16369.548024494572,8,dd9aeb023009,0.1,3,0.8,625
9,0.07,0.04,915.0,22024.58219654164,9,dd9aeb023009,0.1,3,0.8,625
10,0.07,0.04,1075.0,27677.295372799534,10,dd9aeb023009,0.1,3,0.8,625
11,0.07,0.04,1185.0,34016.04022831691,11,dd9aeb023009,0.1,3,0.8,625
12,0.07,0.04,1240.0,41914.096770007,12,dd9aeb023009,0.1,3,0.8,625
13,0.07,0.04,1295.0,48234.92295360642,13,dd9aeb023009,0.1,3,0.8,625
0,0.07,0.04,1.0,0.7233008917530671,0,15c98351e90e,0.1,3,0.8,625
1,0.07,0.04,1.0,0.7244400503698591,1,15c98351e90e,0.1,3,0.8,625
2,0.07,0.04,1.0,0.7245593111212986,2,15c98351e90e,0.1,3,0.8,625
3,0.07,0.04,1.0,0.7245729551141284,3,15c98351e90e,0.1,3,0.8,625
4,0.07,0.04,1.0,0.7245743808949867,4,15c98351e90e,0.1,3,0.8,625
5,0.07,0.04,1.0,0.724574543979259,5,15c98351e90e,0.1,3,0.8,625
6,0.07,0.04,1.0,0.7245745611735236,6,15c98351e90e,0.1,3,0.8,625
7,0.07,0.04,1.0,0.7245745629702636,7,15c98351e90e,0.1,3,0.8,625
8,0.07,0.04,1.0,0.7245745631757784,8,15c98351e90e,0.1,3,0.8,625
9,0.07,0.04,1.0,0.7245745631972541,9,15c98351e90e,0.1,3,0.8,625
10,0.07,0.04,1.0,0.7245745631997105,10,15c98351e90e,0.1,3,0.8,625
11,0.07,0.04,1.0,0.7245745631999695,11,15c98351e90e,0.1,3,0.8,625
12,0.07,0.04,1.0,0.724574563199996,12,15c98351e90e,0.1,3,0.8,625
13,0.07,0.04,1.0,0.7245745631999995,13,15c98351e90e,0.1,3,0.8,625
0,0.07,0.04,1.0,2.7752027106994825,0,14bc33c0f01c,0.1,3,0.8,625
1,0.07,0.04,1.0,2.779573500390583,1,14bc33c0f01c,0.1,3,0.8,625
2,0.07,0.04,1.0,2.7800310869419733,2,14bc33c0f01c,0.1,3,0.8,625
3,0.07,0.04,1.0,2.780083437003086,3,14bc33c0f01c,0.1,3,0.8,625
4,0.07,0.04,1.0,2.7800889075215767,4,14bc33c0f01c,0.1,3,0.8,625
5,0.07,0.04,1.0,2.780089533252749,5,14bc33c0f01c,0.1,3,0.8,625
6,0.07,0.04,1.0,2.780089599224698,6,14bc33c0f01c,0.1,3,0.8,625
7,0.07,0.04,1.0,2.780089606118534,7,14bc33c0f01c,0.1,3,0.8,625
8,0.07,0.04,1.0,2.780089606907065,8,14bc33c0f01c,0.1,3,0.8,625
9,0.07,0.04,1.0,2.7800896069894643,9,14bc33c0f01c,0.1,3,0.8,625
10,0.07,0.04,1.0,2.780089606998889,10,14bc33c0f01c,0.1,3,0.8,625
11,0.07,0.04,1.0,2.780089606999883,11,14bc33c0f01c,0.1,3,0.8,625
12,0.07,0.04,1.0,2.7800896069999848,12,14bc33c0f01c,0.1,3,0.8,625
13,0.07,0.04,1.0,2.7800896069999976,13,14bc33c0f01c,0.1,3,0.8,625
0,0.07,0.04,1.0,1.7605788521515002,0,9dfbae98257d,0.1,3,0.8,625
1,0.07,0.04,1.0,1.763351665779739,1,9dfbae98257d,0.1,3,0.8,625
2,0.07,0.04,1.0,1.7636419570807311,2,9dfbae98257d,0.1,3,0.8,625
3,0.07,0.04,1.0,1.763675167775629,3,9dfbae98257d,0.1,3,0.8,625
4,0.07,0.04,1.0,1.7636786382533451,4,9dfbae98257d,0.1,3,0.8,625
5,0.07,0.04,1.0,1.763679035215003,5,9dfbae98257d,0.1,3,0.8,625
6,0.07,0.04,1.0,1.7636790770673758,6,9dfbae98257d,0.1,3,0.8,625
7,0.07,0.04,1.0,1.7636790814408008,7,9dfbae98257d,0.1,3,0.8,625
8,0.07,0.04,1.0,1.7636790819410422,8,9dfbae98257d,0.1,3,0.8,625
9,0.07,0.04,1.0,1.763679081993316,9,9dfbae98257d,0.1,3,0.8,625
10,0.07,0.04,1.0,1.7636790819992951,10,9dfbae98257d,0.1,3,0.8,625
11,0.07,0.04,1.0,1.7636790819999255,11,9dfbae98257d,0.1,3,0.8,625
12,0.07,0.04,1.0,1.7636790819999904,12,9dfbae98257d,0.1,3,0.8,625
13,0.07,0.04,1.0,1.7636790819999986,13,9dfbae98257d,0.1,3,0.8,625
0,0.07,0.04,2.0,54.1877790762868,0,d3c2a73dff89,0.1,3,0.8,625
1,0.07,0.04,5.0,200.0688923700896,1,d3c2a73dff89,0.1,3,0.8,625
2,0.07,0.04,16.0,771.4219103263425,2,d3c2a73dff89,0.1,3,0.8,625
3,0.07,0.04,38.0,2130.8232150702997,3,d3c2a73dff89,0.1,3,0.8,625
4,0.07,0.04,78.0,4127.195648215377,4,d3c2a73dff89,0.1,3,0.8,625
5,0.07,0.04,207.0,7271.03427321516,5,d3c2a73dff89,0.1,3,0.8,625
6,0.07,0.04,424.0,11089.038971328078,6,d3c2a73dff89,0.1,3,0.8,625
7,0.07,0.04,620.0,16569.178260290973,7,d3c2a73dff89,0.1,3,0.8,625
8,0.07,0.04,836.0,23644.468794796037,8,d3c2a73dff89,0.1,3,0.8,625
9,0.07,0.04,1009.0,31941.16937672585,9,d3c2a73dff89,0.1,3,0.8,625
10,0.07,0.04,1134.0,41635.03585958898,10,d3c2a73dff89,0.1,3,0.8,625
11,0.07,0.04,1218.0,48162.90680043576,11,d3c2a73dff89,0.1,3,0.8,625
12,0.07,0.04,1267.0,52569.62263556611,12,d3c2a73dff89,0.1,3,0.8,625
13,0.07,0.04,1306.0,56826.53002488676,13,d3c2a73dff89,0.1,3,0.8,625
0,0.07,0.04,1.0,10.062249847514972,0,db9d83cb32ab,0.1,3,0.8,625
1,0.07,0.04,1.0,10.07809733055945,1,db9d83cb32ab,0.1,3,0.8,625
2,0.07,0.04,1.0,10.07975643466352,2,db9d83cb32ab,0.1,3,0.8,625
3,0.07,0.04,1.0,10.079946244003365,3,db9d83cb32ab,0.1,3,0.8,625
4,0.07,0.04,1.0,10.079966078851331,4,db9d83cb32ab,0.1,3,0.8,625
5,0.07,0.04,1.0,10.079968347609348,5,db9d83cb32ab,0.1,3,0.8,625
6,0.07,0.04,1.0,10.079968586808535,6,db9d83cb32ab,0.1,3,0.8,625
7,0.07,0.04,1.0,10.079968611804006,7,db9d83cb32ab,0.1,3,0.8,625
8,0.07,0.04,1.0,10.07996861466304,8,db9d83cb32ab,0.1,3,0.8,625
9,0.07,0.04,1.0,10.079968614961802,9,db9d83cb32ab,0.1,3,0.8,625
10,0.07,0.04,1.0,10.079968614995972,10,db9d83cb32ab,0.1,3,0.8,625
11,0.07,0.04,1.0,10.079968614999576,11,db9d83cb32ab,0.1,3,0.8,625
12,0.07,0.04,1.0,10.079968614999943,12,db9d83cb32ab,0.1,3,0.8,625
13,0.07,0.04,1.0,10.079968614999991,13,db9d83cb32ab,0.1,3,0.8,625
0,0.07,0.04,1.0,18.488708836818244,0,63952a79d8fa,0.1,3,0.8,625
1,0.07,0.04,1.0,18.517827523418745,1,63952a79d8fa,0.1,3,0.8,625
2,0.07,0.04,1.0,18.52087601587073,2,63952a79d8fa,0.1,3,0.8,625
3,0.07,0.04,1.0,18.52122477779496,3,63952a79d8fa,0.1,3,0.8,625
4,0.07,0.04,1.0,18.521261222997023,4,63952a79d8fa,0.1,3,0.8,625
5,0.07,0.04,1.0,18.52126539168762,5,63952a79d8fa,0.1,3,0.8,625
6,0.07,0.04,1.0,18.52126583120008,6,63952a79d8fa,0.1,3,0.8,625
7,0.07,0.04,1.0,18.521265877127576,7,63952a79d8fa,0.1,3,0.8,625
8,0.07,0.04,1.0,18.521265882380856,8,63952a79d8fa,0.1,3,0.8,625
9,0.07,0.04,1.0,18.52126588292981,9,63952a79d8fa,0.1,3,0.8,625
10,0.07,0.04,1.0,18.5212658829926,10,63952a79d8fa,0.1,3,0.8,625
11,0.07,0.04,1.0,18.521265882999224,11,63952a79d8fa,0.1,3,0.8,625
12,0.07,0.04,1.0,18.521265882999906,12,63952a79d8fa,0.1,3,0.8,625
13,0.07,0.04,1.0,18.521265882999987,13,63952a79d8fa,0.1,3,0.8,625
0,0.07,0.04,2.0,125.15855995887618,0,6f0adb33aa49,0.1,3,0.8,625
1,0.07,0.04,11.0,603.352477089821,1,6f0adb33aa49,0.1,3,0.8,625
2,0.07,0.04,29.0,1706.477714159891,2,6f0adb33aa49,0.1,3,0.8,625
3,0.07,0.04,66.0,3369.1260783957946,3,6f0adb33aa49,0.1,3,0.8,625
4,0.07,0.04,140.0,6280.61456489299,4,6f0adb33aa49,0.1,3,0.8,625
5,0.07,0.04,376.0,9909.165367396698,5,6f0adb33aa49,0.1,3,0.8,625
6,0.07,0.04,569.0,13579.984141765912,6,6f0adb33aa49,0.1,3,0.8,625
7,0.07,0.04,778.0,17855.114159661676,7,6f0adb33aa49,0.1,3,0.8,625
8,0.07,0.04,953.0,23885.000572580822,8,6f0adb33aa49,0.1,3,0.8,625
9,0.07,0.04,1101.0,28567.395508171627,9,6f0adb33aa49,0.1,3,0.8,625
10,0.07,0.04,1185.0,34903.51835501448,10,6f0adb33aa49,0.1,3,0.8,625
11,0.07,0.04,1246.0,43360.07196966574,11,6f0adb33aa49,0.1,3,0.8,625
12,0.07,0.04,1283.0,48754.5944510651,12,6f0adb33aa49,0.1,3,0.8,625
13,0.07,0.04,1314.0,53578.26779452623,13,6f0adb33aa49,0.1,3,0.8,625
0,0.07,0.04,10.0,853.5656472780659,0,ea8d207c4ab9,0.1,3,0.8,625
1,0.07,0.04,28.0,2020.6330031926632,1,ea8d207c4ab9,0.1,3,0.8,625
2,0.07,0.04,61.0,3972.200547477023,2,ea8d207c4ab9,0.1,3,0.8,625
3,0.07,0.04,179.0,7584.291386294293,3,ea8d207c4ab9,0.1,3,0.8,625
4,0.07,0.04,416.0,11510.80257112962,4,ea8d207c4ab9,0.1,3,0.8,625
5,0.07,0.04,614.0,17062.54128251119,5,ea8d207c4ab9,0.1,3,0.8,625
6,0.07,0.04,843.0,24392.29066680494,6,ea8d207c4ab9,0.1,3,0.8,625
7,0.07,0.04,1011.0,34999.791091468585,7,ea8d207c4ab9,0.1,3,0.8,625
8,0.07,0.04,1148.0,44134.919316818174,8,ea8d207c4ab9,0.1,3,0.8,625
9,0.07,0.04,1218.0,49838.7992204904,9,ea8d207c4ab9,0.1,3,0.8,625
10,0.07,0.04,1283.0,54380.71244341237,10,ea8d207c4ab9,0.1,3,0.8,625
11,0.07,0.04,1317.0,58279.04797145125,11,ea8d207c4ab9,0.1,3,0.8,625
12,0.07,0.04,1354.0,60795.48170953315,12,ea8d207c4ab9,0.1,3,0.8,625
13,0.07,0.04,1382.0,62456.14297415572,13,ea8d207c4ab9,0.1,3,0.8,625
0,0.07,0.04,1.0,23.61298812891264,0,f0ae22e6156e,0.1,3,0.8,625
1,0.07,0.04,2.0,42.97156790465205,1,f0ae22e6156e,0.1,3,0.8,625
2,0.07,0.04,2.0,48.462014387382624,2,f0ae22e6156e,0.1,3,0.8,625
3,0.07,0.04,2.0,49.209898166787056,3,f0ae22e6156e,0.1,3,0.8,625
4,0.07,0.04,2.0,49.28975470363716,4,f0ae22e6156e,0.1,3,0.8,625
5,0.07,0.04,2.0,49.298909902286105,5,f0ae22e6156e,0.1,3,0.8,625
6,0.07,0.04,2.0,49.29987540313046,6,f0ae22e6156e,0.1,3,0.8,625
7,0.07,0.04,2.0,49.29997629732989,7,f0ae22e6156e,0.1,3,0.8,625
8,0.07,0.04,2.0,49.299987837859405,8,f0ae22e6156e,0.1,3,0.8,625
9,0.07,0.04,2.0,49.299989043804295,9,f0ae22e6156e,0.1,3,0.8,625
10,0.07,0.04,2.0,49.29998918174289,10,f0ae22e6156e,0.1,3,0.8,625
11,0.07,0.04,2.0,49.29998919628599,11,f0ae22e6156e,0.1,3,0.8,625
12,0.07,0.04,2.0,49.29998919777533,12,f0ae22e6156e,0.1,3,0.8,625
13,0.07,0.04,2.0,49.29998919797632,13,f0ae22e6156e,0.1,3,0.8,625
0,0.07,0.04,1.0,22.61053830196177,0,acfee9c442be,0.1,3,0.8,625
1,0.07,0.04,2.0,84.38227039876328,1,acfee9c442be,0.1,3,0.8,625
2,0.07,0.04,6.0,341.1751603223323,2,acfee9c442be,0.1,3,0.8,625
3,0.07,0.04,21.0,1635.0434196998194,3,acfee9c442be,0.1,3,0.8,625
4,0.07,0.04,91.0,4046.092646343452,4,acfee9c442be,0.1,3,0.8,625
5,0.07,0.04,227.0,7188.900278005379,5,acfee9c442be,0.1,3,0.8,625
6,0.07,0.04,438.0,10668.304444122175,6,acfee9c442be,0.1,3,0.8,625
7,0.07,0.04,613.0,14645.706825314204,7,acfee9c442be,0.1,3,0.8,625
8,0.07,0.04,805.0,20469.845357087943,8,acfee9c442be,0.1,3,0.8,625
9,0.07,0.04,976.0,25749.635020910067,9,acfee9c442be,0.1,3,0.8,625
10,0.07,0.04,1115.0,31741.586937857115,10,acfee9c442be,0.1,3,0.8,625
11,0.07,0.04,1194.0,40666.99277582692,11,acfee9c442be,0.1,3,0.8,625
12,0.07,0.04,1259.0,46917.42958011797,12,acfee9c442be,0.1,3,0.8,625
13,0.07,0.04,1296.0,52130.41900690472,13,acfee9c442be,0.1,3,0.8,625
0,0.07,0.04,1.0,190.11011806106208,0,b71e3f939838,0.1,3,0.8,625
1,0.07,0.04,2.0,292.5262780723786,1,b71e3f939838,0.1,3,0.8,625
2,0.07,0.04,2.0,397.3998797637558,2,b71e3f939838,0.1,3,0.8,625
3,0.07,0.04,5.0,720.3772546355393,3,b71e3f939838,0.1,3,0.8,625
4,0.07,0.04,14.0,1542.7188579867886,4,b71e3f939838,0.1,3,0.8,625
5,0.07,0.04,31.0,2893.6925905305966,5,b71e3f939838,0.1,3,0.8,625
6,0.07,0.04,85.0,5285.016495853493,6,b71e3f939838,0.1,3,0.8,625
7,0.07,0.04,249.0,8742.745474602332,7,b71e3f939838,0.1,3,0.8,625
8,0.07,0.04,474.0,12368.639197691771,8,b71e3f939838,0.1,3,0.8,625
9,0.07,0.04,673.0,16248.80659319189,9,b71e3f939838,0.1,3,0.8,625
10,0.07,0.04,887.0,21929.899287063407,10,b71e3f939838,0.1,3,0.8,625
11,0.07,0.04,1052.0,27795.95140344592,11,b71e3f939838,0.1,3,0.8,625
12,0.07,0.04,1148.0,33638.55230486271,12,b71e3f939838,0.1,3,0.8,625
13,0.07,0.04,1220.0,42331.75815433908,13,b71e3f939838,0.1,3,0.8,625
0,0.07,0.04,1.0,283.30976828873503,0,07e1906a4c41,0.1,3,0.8,625
1,0.07,0.04,9.0,933.70060437277,1,07e1906a4c41,0.1,3,0.8,625
2,0.07,0.04,27.0,2134.756396687855,2,07e1906a4c41,0.1,3,0.8,625
3,0.07,0.04,73.0,4057.69682634209,3,07e1906a4c41,0.1,3,0.8,625
4,0.07,0.04,177.0,7357.502393823487,4,07e1906a4c41,0.1,3,0.8,625
5,0.07,0.04,432.0,10987.853955800794,5,07e1906a4c41,0.1,3,0.8,625
6,0.07,0.04,624.0,15042.331615168276,6,07e1906a4c41,0.1,3,0.8,625
7,0.07,0.04,840.0,19781.27162446427,7,07e1906a4c41,0.1,3,0.8,625
8,0.07,0.04,1010.0,26016.92060849733,8,07e1906a4c41,0.1,3,0.8,625
9,0.07,0.04,1135.0,31519.635733642543,9,07e1906a4c41,0.1,3,0.8,625
10,0.07,0.04,1209.0,39992.01787238214,10,07e1906a4c41,0.1,3,0.8,625
11,0.07,0.04,1264.0,46918.68164054882,11,07e1906a4c41,0.1,3,0.8,625
