Unnamed: 0,b_w,b_b,monthly_cuml,monthly_h,months,seed,alpha,shift,D,P
8,0.08,0.03,9.0,225.9716669352825,8,d1a66c200351,0.1,3,0.8,625
9,0.08,0.03,15.0,339.8905824072492,9,d1a66c200351,0.1,3,0.8,625
10,0.08,0.03,19.0,737.9279439566595,10,d1a66c200351,0.1,3,0.8,625
11,0.08,0.03,49.0,1769.0854009659895,11,d1a66c200351,0.1,3,0.8,625
12,0.08,0.03,95.0,3372.036895730457,12,d1a66c200351,0.1,3,0.8,625
13,0.08,0.03,185.0,5777.5051040655535,13,d1a66c200351,0.1,3,0.8,625
0,0.08,0.03,3.0,51.88554753702547,0,f3f3635203fd,0.1,3,0.8,625
1,0.08,0.03,4.0,112.71191557731728,1,f3f3635203fd,0.1,3,0.8,625
2,0.08,0.03,9.0,548.576424054496,2,f3f3635203fd,0.1,3,0.8,625
3,0.08,0.03,25.0,1593.7091145616075,3,f3f3635203fd,0.1,3,0.8,625
4,0.08,0.03,55.0,3483.950133510945,4,f3f3635203fd,0.1,3,0.8,625
5,0.08,0.03,153.0,6344.226390256304,5,f3f3635203fd,0.1,3,0.8,625
6,0.08,0.03,347.0,9469.637759858604,6,f3f3635203fd,0.1,3,0.8,625
7,0.08,0.03,525.0,12762.053921854877,7,f3f3635203fd,0.1,3,0.8,625
8,0.08,0.03,696.0,17225.920532339365,8,f3f3635203fd,0.1,3,0.8,625
9,0.08,0.03,943.0,21927.70924373099,9,f3f3635203fd,0.1,3,0.8,625
10,0.08,0.03,1022.0,24183.923583502507,10,f3f3635203fd,0.1,3,0.8,625
11,0.08,0.03,1103.0,25837.02586055752,11,f3f3635203fd,0.1,3,0.8,625
12,0.08,0.03,1298.0,27181.65269528205,12,f3f3635203fd,0.1,3,0.8,625
13,0.08,0.03,1331.0,28121.04686748859,13,f3f3635203fd,0.1,3,0.8,625
0,0.08,0.03,2.0,49.59286993287089,0,7b0c43de87cb,0.1,3,0.8,625
1,0.08,0.03,6.0,90.6694735370762,1,7b0c43de87cb,0.1,3,0.8,625
2,0.08,0.03,8.0,251.38018052197643,2,7b0c43de87cb,0.1,3,0.8,625
3,0.08,0.03,33.0,1037.693890695668,3,7b0c43de87cb,0.1,3,0.8,625
4,0.08,0.03,51.0,2917.0034575839536,4,7b0c43de87cb,0.1,3,0.8,625
5,0.08,0.03,147.0,5809.696802400692,5,7b0c43de87cb,0.1,3,0.8,625
6,0.08,0.03,340.0,9315.787379736686,6,7b0c43de87cb,0.1,3,0.8,625
7,0.08,0.03,508.0,13854.648434890503,7,7b0c43de87cb,0.1,3,0.8,625
8,0.08,0.03,663.0,18967.54315601278,8,7b0c43de87cb,0.1,3,0.8,625
9,0.08,0.03,930.0,22120.516548548392,9,7b0c43de87cb,0.1,3,0.8,625
10,0.08,0.03,1009.0,24154.686494004523,10,7b0c43de87cb,0.1,3,0.8,625
11,0.08,0.03,1090.0,26004.15109040939,11,7b0c43de87cb,0.1,3,0.8,625
12,0.08,0.03,1293.0,27608.393923440013,12,7b0c43de87cb,0.1,3,0.8,625
13,0.08,0.03,1326.0,28914.724859026617,13,7b0c43de87cb,0.1,3,0.8,625
0,0.08,0.03,1.0,6.20561451582681,0,1412f99c5f04,0.1,3,0.8,625
1,0.08,0.03,1.0,6.208447341975006,1,1412f99c5f04,0.1,3,0.8,625
2,0.08,0.03,1.0,6.208659560412568,2,1412f99c5f04,0.1,3,0.8,625
3,0.08,0.03,1.0,6.208677080103345,3,1412f99c5f04,0.1,3,0.8,625
4,0.08,0.03,1.0,6.208678391878739,4,1412f99c5f04,0.1,3,0.8,625
5,0.08,0.03,1.0,6.208678500168014,5,1412f99c5f04,0.1,3,0.8,625
6,0.08,0.03,1.0,6.208678508333989,6,1412f99c5f04,0.1,3,0.8,625
7,0.08,0.03,1.0,6.20867850894541,7,1412f99c5f04,0.1,3,0.8,625
8,0.08,0.03,1.0,6.208678508995884,8,1412f99c5f04,0.1,3,0.8,625
9,0.08,0.03,1.0,6.208678508999663,9,1412f99c5f04,0.1,3,0.8,625
10,0.08,0.03,1.0,6.208678508999975,10,1412f99c5f04,0.1,3,0.8,625
11,0.08,0.03,1.0,6.208678508999996,11,1412f99c5f04,0.1,3,0.8,625
12,0.08,0.03,1.0,6.208678508999996,12,1412f99c5f04,0.1,3,0.8,625
13,0.08,0.03,1.0,6.208678508999996,13,1412f99c5f04,0.1,3,0.8,625
0,0.08,0.03,2.0,80.81981554299969,0,318ab1cb8ecc,0.1,3,0.8,625
1,0.08,0.03,7.0,162.99041479164725,1,318ab1cb8ecc,0.1,3,0.8,625
2,0.08,0.03,8.0,563.0978299545653,2,318ab1cb8ecc,0.1,3,0.8,625
3,0.08,0.03,37.0,1816.3883541060463,3,318ab1cb8ecc,0.1,3,0.8,625
4,0.08,0.03,81.0,3615.708746684847,4,318ab1cb8ecc,0.1,3,0.8,625
5,0.08,0.03,213.0,6556.926606218392,5,318ab1cb8ecc,0.1,3,0.8,625
6,0.08,0.03,425.0,9714.706144472337,6,318ab1cb8ecc,0.1,3,0.8,625
7,0.08,0.03,557.0,13738.37844093114,7,318ab1cb8ecc,0.1,3,0.8,625
8,0.08,0.03,696.0,19084.383637468305,8,318ab1cb8ecc,0.1,3,0.8,625
9,0.08,0.03,936.0,22306.60394018173,9,318ab1cb8ecc,0.1,3,0.8,625
10,0.08,0.03,1029.0,24484.012067866835,10,318ab1cb8ecc,0.1,3,0.8,625
11,0.08,0.03,1102.0,26260.28220125291,11,318ab1cb8ecc,0.1,3,0.8,625
12,0.08,0.03,1295.0,27803.670265293877,12,318ab1cb8ecc,0.1,3,0.8,625
13,0.08,0.03,1330.0,29031.97980502257,13,318ab1cb8ecc,0.1,3,0.8,625
0,0.08,0.03,1.0,0.9861636732938852,0,98dc0608a3ae,0.1,3,0.8,625
1,0.08,0.03,1.0,0.9866138511502414,1,98dc0608a3ae,0.1,3,0.8,625
2,0.08,0.03,1.0,0.986647575789984,2,98dc0608a3ae,0.1,3,0.8,625
3,0.08,0.03,1.0,0.9866503599272466,3,98dc0608a3ae,0.1,3,0.8,625
4,0.08,0.03,1.0,0.9866505683877042,4,98dc0608a3ae,0.1,3,0.8,625
5,0.08,0.03,1.0,0.986650585596467,5,98dc0608a3ae,0.1,3,0.8,625
6,0.08,0.03,1.0,0.986650586894161,6,98dc0608a3ae,0.1,3,0.8,625
7,0.08,0.03,1.0,0.9866505869913248,7,98dc0608a3ae,0.1,3,0.8,625
8,0.08,0.03,1.0,0.9866505869993458,8,98dc0608a3ae,0.1,3,0.8,625
9,0.08,0.03,1.0,0.9866505869999465,9,98dc0608a3ae,0.1,3,0.8,625
10,0.08,0.03,1.0,0.986650586999996,10,98dc0608a3ae,0.1,3,0.8,625
11,0.08,0.03,1.0,0.9866505869999992,11,98dc0608a3ae,0.1,3,0.8,625
12,0.08,0.03,1.0,0.9866505869999992,12,98dc0608a3ae,0.1,3,0.8,625
13,0.08,0.03,1.0,0.9866505869999992,13,98dc0608a3ae,0.1,3,0.8,625
0,0.08,0.03,1.0,19.75237731777393,0,d88439bd85ec,0.1,3,0.8,625
1,0.08,0.03,3.0,39.435972809257024,1,d88439bd85ec,0.1,3,0.8,625
2,0.08,0.03,3.0,138.25277457282948,2,d88439bd85ec,0.1,3,0.8,625
3,0.08,0.03,9.0,356.57174611994583,3,d88439bd85ec,0.1,3,0.8,625
4,0.08,0.03,16.0,860.2676780673712,4,d88439bd85ec,0.1,3,0.8,625
5,0.08,0.03,52.0,2233.1813254430103,5,d88439bd85ec,0.1,3,0.8,625
6,0.08,0.03,118.0,4987.613591053302,6,d88439bd85ec,0.1,3,0.8,625
7,0.08,0.03,205.0,9713.165558147695,7,d88439bd85ec,0.1,3,0.8,625
8,0.08,0.03,395.0,14382.439087107983,8,d88439bd85ec,0.1,3,0.8,625
9,0.08,0.03,688.0,17979.744656338404,9,d88439bd85ec,0.1,3,0.8,625
10,0.08,0.03,833.0,20642.04862546559,10,d88439bd85ec,0.1,3,0.8,625
11,0.08,0.03,978.0,23574.85172752783,11,d88439bd85ec,0.1,3,0.8,625
12,0.08,0.03,1214.0,26311.62272567328,12,d88439bd85ec,0.1,3,0.8,625
13,0.08,0.03,1285.0,28074.58660211588,13,d88439bd85ec,0.1,3,0.8,625
0,0.08,0.03,1.0,5.838671420265804,0,2356116e39ad,0.1,3,0.8,625
1,0.08,0.03,1.0,6.0887580850851934,1,2356116e39ad,0.1,3,0.8,625
2,0.08,0.03,1.0,7.823379573040693,2,2356116e39ad,0.1,3,0.8,625
3,0.08,0.03,2.0,11.12617853705274,3,2356116e39ad,0.1,3,0.8,625
4,0.08,0.03,2.0,11.961398767260068,4,2356116e39ad,0.1,3,0.8,625
5,0.08,0.03,2.0,12.043436211009428,5,2356116e39ad,0.1,3,0.8,625
6,0.08,0.03,2.0,12.049719662287565,6,2356116e39ad,0.1,3,0.8,625
7,0.08,0.03,2.0,12.050190687007682,7,2356116e39ad,0.1,3,0.8,625
8,0.08,0.03,2.0,12.050229574355756,8,2356116e39ad,0.1,3,0.8,625
9,0.08,0.03,2.0,12.050232486032233,9,2356116e39ad,0.1,3,0.8,625
10,0.08,0.03,2.0,12.050232726396114,10,2356116e39ad,0.1,3,0.8,625
11,0.08,0.03,2.0,12.05023274452169,11,2356116e39ad,0.1,3,0.8,625
12,0.08,0.03,2.0,12.050232745856835,12,2356116e39ad,0.1,3,0.8,625
13,0.08,0.03,2.0,12.0502327459892,13,2356116e39ad,0.1,3,0.8,625
0,0.08,0.03,1.0,4.982626436476919,0,7e162e2951e5,0.1,3,0.8,625
1,0.08,0.03,1.0,5.316629526602496,1,7e162e2951e5,0.1,3,0.8,625
2,0.08,0.03,1.0,7.653055522772336,2,7e162e2951e5,0.1,3,0.8,625
3,0.08,0.03,2.0,12.098061606522029,3,7e162e2951e5,0.1,3,0.8,625
4,0.08,0.03,2.0,13.341582487678542,4,7e162e2951e5,0.1,3,0.8,625
5,0.08,0.03,2.0,14.639992769604405,5,7e162e2951e5,0.1,3,0.8,625
6,0.08,0.03,2.0,18.15799606672651,6,7e162e2951e5,0.1,3,0.8,625
7,0.08,0.03,3.0,21.095793242208583,7,7e162e2951e5,0.1,3,0.8,625
8,0.08,0.03,3.0,34.57490705191036,8,7e162e2951e5,0.1,3,0.8,625
9,0.08,0.03,5.0,79.65671089247307,9,7e162e2951e5,0.1,3,0.8,625
10,0.08,0.03,6.0,234.9288259820608,10,7e162e2951e5,0.1,3,0.8,625
11,0.08,0.03,17.0,847.1048975802512,11,7e162e2951e5,0.1,3,0.8,625
12,0.08,0.03,57.0,2313.5938194223395,12,7e162e2951e5,0.1,3,0.8,625
13,0.08,0.03,132.0,4139.460687038191,13,7e162e2951e5,0.1,3,0.8,625
0,0.08,0.03,1.0,1.2099321846369055,0,79a90d80a490,0.1,3,0.8,625
1,0.08,0.03,1.0,1.781250632490519,1,79a90d80a490,0.1,3,0.8,625
2,0.08,0.03,1.0,5.801010975849971,2,79a90d80a490,0.1,3,0.8,625
3,0.08,0.03,2.0,13.436721749363638,3,79a90d80a490,0.1,3,0.8,625
4,0.08,0.03,2.0,15.332112411567335,4,79a90d80a490,0.1,3,0.8,625
5,0.08,0.03,2.0,15.517703596461129,5,79a90d80a490,0.1,3,0.8,625
6,0.08,0.03,2.0,15.531914173255997,6,79a90d80a490,0.1,3,0.8,625
7,0.08,0.03,2.0,15.532979412273331,7,79a90d80a490,0.1,3,0.8,625
8,0.08,0.03,2.0,15.533067357228296,8,79a90d80a490,0.1,3,0.8,625
9,0.08,0.03,2.0,15.533073942074845,9,79a90d80a490,0.1,3,0.8,625
10,0.08,0.03,2.0,15.533074485665209,10,79a90d80a490,0.1,3,0.8,625
11,0.08,0.03,2.0,15.533074526656762,11,79a90d80a490,0.1,3,0.8,625
12,0.08,0.03,2.0,15.533074529676238,12,79a90d80a490,0.1,3,0.8,625
13,0.08,0.03,2.0,15.533074529975586,13,79a90d80a490,0.1,3,0.8,625
0,0.08,0.03,3.0,271.35194641327104,0,ad59c85b2e5f,0.1,3,0.8,625
1,0.08,0.03,11.0,897.5860609325503,1,ad59c85b2e5f,0.1,3,0.8,625
2,0.08,0.03,47.0,2939.9895066102745,2,ad59c85b2e5f,0.1,3,0.8,625
3,0.08,0.03,180.0,5976.332655248849,3,ad59c85b2e5f,0.1,3,0.8,625
4,0.08,0.03,368.0,9343.38148494704,4,ad59c85b2e5f,0.1,3,0.8,625
5,0.08,0.03,578.0,13183.735622050646,5,ad59c85b2e5f,0.1,3,0.8,625
6,0.08,0.03,781.0,17626.977119093488,6,ad59c85b2e5f,0.1,3,0.8,625
7,0.08,0.03,880.0,21609.32070653656,7,ad59c85b2e5f,0.1,3,0.8,625
8,0.08,0.03,948.0,23871.119210335684,8,ad59c85b2e5f,0.1,3,0.8,625
9,0.08,0.03,1136.0,25363.770365021057,9,ad59c85b2e5f,0.1,3,0.8,625
10,0.08,0.03,1171.0,26227.16825357987,10,ad59c85b2e5f,0.1,3,0.8,625
11,0.08,0.03,1217.0,27445.56956322267,11,ad59c85b2e5f,0.1,3,0.8,625
12,0.08,0.03,1377.0,28667.78192527441,12,ad59c85b2e5f,0.1,3,0.8,625
13,0.08,0.03,1401.0,29831.8589436131,13,ad59c85b2e5f,0.1,3,0.8,625
0,0.08,0.03,1.0,7.358727300776838,0,0a572528c695,0.1,3,0.8,625
1,0.08,0.03,1.0,8.930991539170702,1,0a572528c695,0.1,3,0.8,625
2,0.08,0.03,1.0,20.899910016539756,2,0a572528c695,0.1,3,0.8,625
3,0.08,0.03,4.0,74.88549632427967,3,0a572528c695,0.1,3,0.8,625
4,0.08,0.03,5.0,301.6702278050006,4,0a572528c695,0.1,3,0.8,625
5,0.08,0.03,17.0,948.1861460191792,5,0a572528c695,0.1,3,0.8,625
6,0.08,0.03,60.0,2361.112764685095,6,0a572528c695,0.1,3,0.8,625
7,0.08,0.03,127.0,4464.721964511336,7,0a572528c695,0.1,3,0.8,625
8,0.08,0.03,269.0,7694.564625021542,8,0a572528c695,0.1,3,0.8,625
9,0.08,0.03,513.0,10886.724547020656,9,0a572528c695,0.1,3,0.8,625
10,0.08,0.03,663.0,13899.873199080455,10,0a572528c695,0.1,3,0.8,625
11,0.08,0.03,821.0,17253.930744064866,11,0a572528c695,0.1,3,0.8,625
12,0.08,0.03,1075.0,20305.26626036965,12,0a572528c695,0.1,3,0.8,625
13,0.08,0.03,1174.0,22411.218270474412,13,0a572528c695,0.1,3,0.8,625
0,0.08,0.03,1.0,12.926718798818936,0,6bd19d82fc2f,0.1,3,0.8,625
1,0.08,0.03,3.0,19.01604264172739,1,6bd19d82fc2f,0.1,3,0.8,625
2,0.08,0.03,3.0,36.03361064886351,2,6bd19d82fc2f,0.1,3,0.8,625
3,0.08,0.03,8.0,115.76294880563192,3,6bd19d82fc2f,0.1,3,0.8,625
4,0.08,0.03,9.0,552.5058195551806,4,6bd19d82fc2f,0.1,3,0.8,625
5,0.08,0.03,28.0,1544.092345102611,5,6bd19d82fc2f,0.1,3,0.8,625
6,0.08,0.03,76.0,3199.4922706719835,6,6bd19d82fc2f,0.1,3,0.8,625
7,0.08,0.03,137.0,5327.357418813166,7,6bd19d82fc2f,0.1,3,0.8,625
8,0.08,0.03,275.0,8780.471565012776,8,6bd19d82fc2f,0.1,3,0.8,625
9,0.08,0.03,585.0,12344.803095442943,9,6bd19d82fc2f,0.1,3,0.8,625
10,0.08,0.03,735.0,15322.452135902236,10,6bd19d82fc2f,0.1,3,0.8,625
11,0.08,0.03,894.0,18482.86754399373,11,6bd19d82fc2f,0.1,3,0.8,625
12,0.08,0.03,1133.0,21262.0309596752,12,6bd19d82fc2f,0.1,3,0.8,625
13,0.08,0.03,1222.0,22835.961898217614,13,6bd19d82fc2f,0.1,3,0.8,625
0,0.08,0.03,20.0,1029.4579541856026,0,e6f04561c7ee,0.1,3,0.8,625
1,0.08,0.03,46.0,2513.224055274858,1,e6f04561c7ee,0.1,3,0.8,625
2,0.08,0.03,102.0,5039.279058046584,2,e6f04561c7ee,0.1,3,0.8,625
3,0.08,0.03,314.0,8721.931124285229,3,e6f04561c7ee,0.1,3,0.8,625
4,0.08,0.03,529.0,12298.324769932902,4,e6f04561c7ee,0.1,3,0.8,625
5,0.08,0.03,771.0,15946.074038620529,5,e6f04561c7ee,0.1,3,0.8,625
6,0.08,0.03,945.0,20479.508658034312,6,e6f04561c7ee,0.1,3,0.8,625
7,0.08,0.03,1003.0,23110.26288084374,7,e6f04561c7ee,0.1,3,0.8,625
8,0.08,0.03,1048.0,24662.65927636288,8,e6f04561c7ee,0.1,3,0.8,625
9,0.08,0.03,1202.0,25902.254588335265,9,e6f04561c7ee,0.1,3,0.8,625
10,0.08,0.03,1229.0,26704.73636647308,10,e6f04561c7ee,0.1,3,0.8,625
11,0.08,0.03,1270.0,27837.26039117063,11,e6f04561c7ee,0.1,3,0.8,625
12,0.08,0.03,1409.0,29024.672793395224,12,e6f04561c7ee,0.1,3,0.8,625
13,0.08,0.03,1432.0,30180.202332790814,13,e6f04561c7ee,0.1,3,0.8,625
0,0.08,0.03,11.0,498.2639838741427,0,e719f90cfd4e,0.1,3,0.8,625
1,0.08,0.03,34.0,1671.003342537523,1,e719f90cfd4e,0.1,3,0.8,625
2,0.08,0.03,84.0,4000.119754804542,2,e719f90cfd4e,0.1,3,0.8,625
3,0.08,0.03,282.0,7311.046539188275,3,e719f90cfd4e,0.1,3,0.8,625
4,0.08,0.03,481.0,10913.2604830133,4,e719f90cfd4e,0.1,3,0.8,625
5,0.08,0.03,706.0,14635.01153223774,5,e719f90cfd4e,0.1,3,0.8,625
6,0.08,0.03,895.0,18950.45183846557,6,e719f90cfd4e,0.1,3,0.8,625
7,0.08,0.03,962.0,22341.819710753523,7,e719f90cfd4e,0.1,3,0.8,625
8,0.08,0.03,1016.0,24345.91832084512,8,e719f90cfd4e,0.1,3,0.8,625
9,0.08,0.03,1191.0,25749.746784553157,9,e719f90cfd4e,0.1,3,0.8,625
10,0.08,0.03,1227.0,26570.3732825332,10,e719f90cfd4e,0.1,3,0.8,625
11,0.08,0.03,1265.0,27697.568799289784,11,e719f90cfd4e,0.1,3,0.8,625
12,0.08,0.03,1408.0,28856.276225986585,12,e719f90cfd4e,0.1,3,0.8,625
13,0.08,0.03,1429.0,30019.94851793612,13,e719f90cfd4e,0.1,3,0.8,625
0,0.08,0.03,2.0,138.73772885694174,0,4459b2909cef,0.1,3,0.8,625
1,0.08,0.03,7.0,441.4645708535274,1,4459b2909cef,0.1,3,0.8,625
2,0.08,0.03,21.0,2137.692141768933,2,4459b2909cef,0.1,3,0.8,625
3,0.08,0.03,135.0,5309.929908410907,3,4459b2909cef,0.1,3,0.8,625
4,0.08,0.03,294.0,9217.911602562592,4,4459b2909cef,0.1,3,0.8,625
5,0.08,0.03,576.0,13285.618854855304,5,4459b2909cef,0.1,3,0.8,625
6,0.08,0.03,794.0,17863.97158369481,6,4459b2909cef,0.1,3,0.8,625
7,0.08,0.03,882.0,21743.439915969328,7,4459b2909cef,0.1,3,0.8,625
8,0.08,0.03,962.0,23984.05486586027,8,4459b2909cef,0.1,3,0.8,625
9,0.08,0.03,1141.0,25415.89872916352,9,4459b2909cef,0.1,3,0.8,625
10,0.08,0.03,1181.0,26255.566790478715,10,4459b2909cef,0.1,3,0.8,625
11,0.08,0.03,1223.0,27458.52007526956,11,4459b2909cef,0.1,3,0.8,625
12,0.08,0.03,1382.0,28681.018055704342,12,4459b2909cef,0.1,3,0.8,625
13,0.08,0.03,1406.0,29841.704232735374,13,4459b2909cef,0.1,3,0.8,625
0,0.08,0.03,1.0,98.03543833317804,0,90bbc9533a02,0.1,3,0.8,625
1,0.08,0.03,8.0,221.4223544714096,1,90bbc9533a02,0.1,3,0.8,625
2,0.08,0.03,12.0,910.7747417626192,2,90bbc9533a02,0.1,3,0.8,625
3,0.08,0.03,59.0,2575.1635657804154,3,90bbc9533a02,0.1,3,0.8,625
4,0.08,0.03,119.0,4870.883870207919,4,90bbc9533a02,0.1,3,0.8,625
5,0.08,0.03,291.0,8119.709429166162,5,90bbc9533a02,0.1,3,0.8,625
6,0.08,0.03,518.0,11292.73185327937,6,90bbc9533a02,0.1,3,0.8,625
7,0.08,0.03,653.0,14624.089453539871,7,90bbc9533a02,0.1,3,0.8,625
8,0.08,0.03,765.0,19934.374510268208,8,90bbc9533a02,0.1,3,0.8,625
9,0.08,0.03,993.0,23165.672367998595,9,90bbc9533a02,0.1,3,0.8,625
10,0.08,0.03,1057.0,24562.217082310595,10,90bbc9533a02,0.1,3,0.8,625
11,0.08,0.03,1121.0,26069.48339502443,11,90bbc9533a02,0.1,3,0.8,625
12,0.08,0.03,1312.0,27403.76583083495,12,90bbc9533a02,0.1,3,0.8,625
13,0.08,0.03,1337.0,28510.26326797487,13,90bbc9533a02,0.1,3,0.8,625
0,0.08,0.03,3.0,24.06571312322273,0,b8fb3b4ab624,0.1,3,0.8,625
1,0.08,0.03,4.0,58.58610858023715,1,b8fb3b4ab624,0.1,3,0.8,625
2,0.08,0.03,6.0,201.32410836531895,2,b8fb3b4ab624,0.1,3,0.8,625
3,0.08,0.03,24.0,833.5039903336431,3,b8fb3b4ab624,0.1,3,0.8,625
4,0.08,0.03,49.0,1928.6277741874912,4,b8fb3b4ab624,0.1,3,0.8,625
5,0.08,0.03,95.0,4115.584954046495,5,b8fb3b4ab624,0.1,3,0.8,625
6,0.08,0.03,237.0,6980.853243016561,6,b8fb3b4ab624,0.1,3,0.8,625
7,0.08,0.03,386.0,10002.011367362264,7,b8fb3b4ab624,0.1,3,0.8,625
8,0.08,0.03,599.0,13715.102380329436,8,b8fb3b4ab624,0.1,3,0.8,625
9,0.08,0.03,859.0,16990.428175954192,9,b8fb3b4ab624,0.1,3,0.8,625
10,0.08,0.03,950.0,20787.32603340021,10,b8fb3b4ab624,0.1,3,0.8,625
11,0.08,0.03,1051.0,24085.32474831711,11,b8fb3b4ab624,0.1,3,0.8,625
12,0.08,0.03,1264.0,26405.608999687476,12,b8fb3b4ab624,0.1,3,0.8,625
13,0.08,0.03,1308.0,27675.60409190975,13,b8fb3b4ab624,0.1,3,0.8,625
0,0.08,0.03,14.0,603.8651669149108,0,7121c17f02e3,0.1,3,0.8,625
1,0.08,0.03,51.0,2581.55828704899,1,7121c17f02e3,0.1,3,0.8,625
2,0.08,0.03,134.0,6081.038416045152,2,7121c17f02e3,0.1,3,0.8,625
3,0.08,0.03,340.0,10198.922942613091,3,7121c17f02e3,0.1,3,0.8,625
4,0.08,0.03,553.0,13743.25465183126,4,7121c17f02e3,0.1,3,0.8,625
5,0.08,0.03,772.0,17631.43952775372,5,7121c17f02e3,0.1,3,0.8,625
6,0.08,0.03,954.0,22156.586164211512,6,7121c17f02e3,0.1,3,0.8,625
7,0.08,0.03,1012.0,23951.63856860878,7,7121c17f02e3,0.1,3,0.8,625
8,0.08,0.03,1071.0,25262.78708015075,8,7121c17f02e3,0.1,3,0.8,625
9,0.08,0.03,1219.0,26339.56797136146,9,7121c17f02e3,0.1,3,0.8,625
10,0.08,0.03,1248.0,26975.540933904813,10,7121c17f02e3,0.1,3,0.8,625
11,0.08,0.03,1283.0,27922.17562826122,11,7121c17f02e3,0.1,3,0.8,625
12,0.08,0.03,1413.0,29032.95893717458,12,7121c17f02e3,0.1,3,0.8,625
13,0.08,0.03,1437.0,30201.47775506772,13,7121c17f02e3,0.1,3,0.8,625
0,0.08,0.03,1.0,66.61727448118027,0,6bc6b0f5d2fd,0.1,3,0.8,625
1,0.08,0.03,4.0,124.97774297370351,1,6bc6b0f5d2fd,0.1,3,0.8,625
2,0.08,0.03,11.0,341.905600116903,2,6bc6b0f5d2fd,0.1,3,0.8,625
3,0.08,0.03,31.0,1365.7194934222837,3,6bc6b0f5d2fd,0.1,3,0.8,625
4,0.08,0.03,70.0,3226.157170817506,4,6bc6b0f5d2fd,0.1,3,0.8,625
5,0.08,0.03,181.0,5882.88971256416,5,6bc6b0f5d2fd,0.1,3,0.8,625
6,0.08,0.03,358.0,8639.050706422624,6,6bc6b0f5d2fd,0.1,3,0.8,625
7,0.08,0.03,500.0,11621.986465745593,7,6bc6b0f5d2fd,0.1,3,0.8,625
8,0.08,0.03,634.0,16571.070737387206,8,6bc6b0f5d2fd,0.1,3,0.8,625
9,0.08,0.03,883.0,20726.84100640705,9,6bc6b0f5d2fd,0.1,3,0.8,625
10,0.08,0.03,961.0,23004.773629596675,10,6bc6b0f5d2fd,0.1,3,0.8,625
11,0.08,0.03,1062.0,25424.17372610306,11,6bc6b0f5d2fd,0.1,3,0.8,625
12,0.08,0.03,1267.0,26934.13703322665,12,6bc6b0f5d2fd,0.1,3,0.8,625
13,0.08,0.03,1301.0,27941.848490424803,13,6bc6b0f5d2fd,0.1,3,0.8,625
0,0.08,0.03,19.0,1151.214350134765,0,33167bac2de0,0.1,3,0.8,625
1,0.08,0.03,49.0,2791.7264076406505,1,33167bac2de0,0.1,3,0.8,625
2,0.08,0.03,105.0,5181.830218956345,2,33167bac2de0,0.1,3,0.8,625
3,0.08,0.03,301.0,8709.453348782428,3,33167bac2de0,0.1,3,0.8,625
4,0.08,0.03,520.0,12322.881361275668,4,33167bac2de0,0.1,3,0.8,625
5,0.08,0.03,769.0,16055.49958553846,5,33167bac2de0,0.1,3,0.8,625
6,0.08,0.03,949.0,20618.666011272544,6,33167bac2de0,0.1,3,0.8,625
7,0.08,0.03,1003.0,23174.474158999376,7,33167bac2de0,0.1,3,0.8,625
8,0.08,0.03,1048.0,24700.69850488993,8,33167bac2de0,0.1,3,0.8,625
9,0.08,0.03,1206.0,25920.475858939382,9,33167bac2de0,0.1,3,0.8,625
10,0.08,0.03,1236.0,26743.87030076383,10,33167bac2de0,0.1,3,0.8,625
11,0.08,0.03,1276.0,27873.203348927647,11,33167bac2de0,0.1,3,0.8,625
12,0.08,0.03,1413.0,29053.762821352804,12,33167bac2de0,0.1,3,0.8,625
13,0.08,0.03,1438.0,30231.02716760037,13,33167bac2de0,0.1,3,0.8,625
0,0.08,0.03,1.0,32.366265921074266,0,a6d740e99891,0.1,3,0.8,625
1,0.08,0.03,5.0,126.0878558818262,1,a6d740e99891,0.1,3,0.8,625
2,0.08,0.03,6.0,798.0059966715569,2,a6d740e99891,0.1,3,0.8,625
3,0.08,0.03,33.0,2643.6144730489414,3,a6d740e99891,0.1,3,0.8,625
4,0.08,0.03,83.0,5252.433766295803,4,a6d740e99891,0.1,3,0.8,625
5,0.08,0.03,255.0,9146.455675600851,5,a6d740e99891,0.1,3,0.8,625
6,0.08,0.03,490.0,14485.644519649644,6,a6d740e99891,0.1,3,0.8,625
7,0.08,0.03,645.0,18274.89058383113,7,a6d740e99891,0.1,3,0.8,625
8,0.08,0.03,754.0,21415.873094432263,8,a6d740e99891,0.1,3,0.8,625
9,0.08,0.03,1009.0,23557.388192872582,9,a6d740e99891,0.1,3,0.8,625
10,0.08,0.03,1056.0,24808.188835515397,10,a6d740e99891,0.1,3,0.8,625
11,0.08,0.03,1130.0,26455.652458640547,11,a6d740e99891,0.1,3,0.8,625
12,0.08,0.03,1322.0,27953.91776090519,12,a6d740e99891,0.1,3,0.8,625
13,0.08,0.03,1358.0,29194.36977755714,13,a6d740e99891,0.1,3,0.8,625
0,0.08,0.03,1.0,101.4767747613174,0,acfee9c442be,0.1,3,0.8,625
1,0.08,0.03,7.0,541.6133981429788,1,acfee9c442be,0.1,3,0.8,625
2,0.08,0.03,24.0,1894.0830619202025,2,acfee9c442be,0.1,3,0.8,625
3,0.08,0.03,115.0,4473.281277378332,3,acfee9c442be,0.1,3,0.8,625
4,0.08,0.03,281.0,7672.052830838041,4,acfee9c442be,0.1,3,0.8,625
