,source,dest,weight
0,000725697278,9bae9cdf01e6,1
1,00238fee2b4c,25124cd5d752,1
2,00238fee2b4c,3eedbbb6b0d7,1
3,00238fee2b4c,418001574db2,1
4,00238fee2b4c,6a0fd04b7779,2
5,00238fee2b4c,a3b17f727233,1
6,00238fee2b4c,af7707c5ea70,2
7,00238fee2b4c,b870082ba75d,1
8,00238fee2b4c,bcce03f625c2,2
9,00238fee2b4c,cf74ccd1faf1,1
10,00238fee2b4c,e3e18f8d188c,1
11,004cdd85f55a,f6f855d3bfc3,1
12,00c08d89fea3,00e2c609b433,2
13,00c08d89fea3,033f42d8a29e,1
14,00c08d89fea3,d0c9e369bee2,2
15,00c08d89fea3,ecc4ba55675b,1
16,00e2c609b433,00c08d89fea3,2
17,00e2c609b433,033f42d8a29e,1
18,00e2c609b433,213f6505c6c2,7
19,00e2c609b433,35444bace328,6
20,00e2c609b433,817944c9c685,2
21,00e2c609b433,ae92ca1ecdbf,1
22,00e2c609b433,cc4b353fbba9,1
23,00e2c609b433,d0c9e369bee2,2
24,00e2c609b433,d15eff82084c,3
25,00e2c609b433,e7f10ccd4852,2
26,00e2c609b433,ecc4ba55675b,1
27,010e171b58be,04426339e55d,1
28,010e171b58be,c3aab9310a31,2
29,012d3b018a1c,1f497cde557c,1
30,012d3b018a1c,2dacf50307a2,1
31,01a0123885eb,907bdcbc11fe,1
32,01ee1fa3f6f6,fa5e7e54261e,1
33,020d5ea1a53e,1f1708e153fd,1
34,020d5ea1a53e,798ddaf4f9cb,1
35,020d5ea1a53e,c9eb29fe21b7,1
36,02fb2dffd171,56cc405eb71a,1
37,0320528adcce,74350d2c2d26,1
38,0320528adcce,c6bf1113e45c,1
39,0320528adcce,e964bfee919e,1
40,0320528adcce,fe9867174ca9,2
41,033f42d8a29e,00e2c609b433,6
42,033f42d8a29e,d0c9e369bee2,2
43,033f42d8a29e,d15eff82084c,3
44,033f42d8a29e,e7f10ccd4852,1
45,033f42d8a29e,ecc4ba55675b,1
46,039c20eb5f8b,0622caefe523,1
47,039c20eb5f8b,085b2a38876e,4
48,039c20eb5f8b,11c9978abd32,5
49,039c20eb5f8b,174276bb19cc,2
50,039c20eb5f8b,549a2fac47d7,1
51,039c20eb5f8b,a42e815c58f3,19
52,039c20eb5f8b,a6be835812fa,4
53,04150f2d5883,8617f3728f3c,1
54,0431d3bd4125,8aaa550d7fa1,1
55,04426339e55d,1863b0b035e5,5
56,04426339e55d,281d362c97c7,1
57,04426339e55d,9a2d94742295,1
58,04426339e55d,a10710112d2e,1
59,04426339e55d,f169433b549d,1
60,04bd4bb8b787,1ade942a8448,1
61,04bd4bb8b787,9c3a67317761,1
62,04bf2867f7e7,10534d4e7a9b,1
63,04bf2867f7e7,1c196870d209,1
64,04bf2867f7e7,b68c4830cc9e,2
65,04bf2867f7e7,c6ab41a0b97a,1
66,04c0932aaa6c,ffc9c7e426e5,1
67,0572f0f48c9d,0e1a5a785140,1
68,05efc2642012,57de90e51be5,2
69,05efc2642012,5ad9fe378347,1
70,05efc2642012,83c9d6833ffb,1
71,0604cd3138fe,3b8321fe7f0e,1
72,0604cd3138fe,5344c4110f48,4
73,0604cd3138fe,7182dd431b5c,3
74,0604cd3138fe,b2cc86ae48fd,1
75,0604cd3138fe,c2ab60ea3e17,9
76,0622caefe523,039c20eb5f8b,4
77,0622caefe523,085b2a38876e,6
78,0622caefe523,11c9978abd32,6
79,0622caefe523,549a2fac47d7,1
80,0622caefe523,a42e815c58f3,8
