,source,dest,weight
148,0b59f34f597a,baac73fe7ac3,1
149,0b59f34f597a,e922a9e73b66,1
150,0b7c17df5c93,2411bc00212d,2
151,0b7c17df5c93,2a96810f857c,3
152,0b7c17df5c93,b10fd0da0efc,3
153,0baf124b9c5e,a6c640023cd6,1
154,0baf124b9c5e,e83de2a50225,1
155,0bb298c1fc13,3f7d91959faa,1
156,0bb298c1fc13,af478e5f329e,1
157,0bf85f8f318b,4860fb4eca2b,1
158,0bf85f8f318b,9f110ee550cb,1
159,0bfefda5d962,5e6a68690ab4,2
160,0bfefda5d962,6114169e6436,1
161,0bfefda5d962,89c5b40d9fba,1
162,0c0a866d236e,2210083ac9e0,1
163,0c0a866d236e,62594e910107,1
164,0c0a866d236e,6d8baaaff9a8,1
165,0c0a866d236e,9488401a6b5c,1
166,0c0a866d236e,9c37e7118d74,1
167,0c0a866d236e,c1c182347e49,1
168,0c49468f854e,e3e18f8d188c,1
169,0c957eac7ed9,10973be83a0f,1
170,0c957eac7ed9,518181f12789,1
171,0c957eac7ed9,51e681141116,1
172,0c957eac7ed9,609de8094345,1
173,0c957eac7ed9,764dedae61d5,1
174,0c957eac7ed9,76bae15e8ae9,1
175,0c957eac7ed9,7d802a5c57e7,1
176,0c957eac7ed9,86f2a0c23daa,1
177,0c957eac7ed9,9ec692832c65,1
178,0c957eac7ed9,ae89ce58d543,3
179,0c957eac7ed9,af7707c5ea70,1
180,0c957eac7ed9,d42ed19c0d9c,1
181,0c957eac7ed9,d7d5738a319c,1
182,0c957eac7ed9,e3e18f8d188c,1
183,0d0044cacda0,0d9a5484f79e,2
184,0d0044cacda0,61bb27d39843,1
185,0d0044cacda0,97782f82720e,1
186,0d0044cacda0,97a6d21df7c5,1
187,0d0044cacda0,c58a755918d6,1
188,0d56ac2b602a,d8d851022fbb,1
189,0d6f9709edae,25762f360480,1
190,0d6f9709edae,3783473fcce8,1
191,0d6f9709edae,3cb5588f8763,1
192,0d6f9709edae,6bcaea988250,1
193,0d6f9709edae,721cf4af683f,1
194,0d6f9709edae,dbaf899fbd96,1
195,0d78c38c2a39,5f3f3b323de0,1
196,0d78c38c2a39,75b138d77ad6,1
197,0d8b669dcf9d,fdf281e54f00,1
198,0d9a5484f79e,0d0044cacda0,1
199,0d9a5484f79e,0d6f9709edae,1
200,0d9a5484f79e,3bd625f07792,2
201,0d9a5484f79e,3e6ea6702421,1
202,0d9a5484f79e,5f5bb9e19f9e,1
203,0d9a5484f79e,6ad700bedd83,3
204,0d9a5484f79e,bedc725da6f5,1
205,0d9a5484f79e,c5cb1d3a8599,3
206,0d9a5484f79e,c9fcb0463eca,1
207,0d9a5484f79e,d34272bcc35b,1
208,0d9a5484f79e,f5fcd155b5f5,1
209,0d9a5484f79e,f6f855d3bfc3,1
210,0df4bf175294,8a1d282fbc62,1
211,0df4bf175294,b10fd0da0efc,1
212,0df4bf175294,ec76c1111dcd,1
213,0e1a5a785140,675bfbd015a4,1
214,0e3803a9c736,2120ea176dd1,1
215,0e3803a9c736,a10710112d2e,1
216,0e3de9e49647,fa0cb0b93e1b,1
217,0e51b8c46864,32098efdcdf5,1
218,0e51b8c46864,7d55d6c62061,1
219,0e51b8c46864,c3e3545fb59e,2
220,0e51b8c46864,e920f60d11b5,1
221,0e5275f34e63,8c77895f23a5,1
222,0e8b7a7f79b3,f87d55b553de,1
223,0f2cce1aa7f0,b65d4ccbd731,1
224,0f31c318c80a,7c62d5d4b438,1
225,0f6ef22dc220,3d22c86ba2c9,1
226,0f6ef22dc220,405852ac33c8,1
227,0f6ef22dc220,817944c9c685,1
228,0f6ef22dc220,e83de2a50225,1
229,0fcfb0d3bee2,50978330f36b,1
230,0fcfb0d3bee2,70f0e8487736,1
