,source,dest,month,year
0,58839af42ed3,373a4a16eaf9,4,2022
1,004cdd85f55a,19c91ccab2d7,4,2022
2,19c91ccab2d7,a7376fc8b98a,4,2022
3,4a340903a906,efd9d1e41645,4,2022
4,efd9d1e41645,a38280500952,4,2022
5,a38280500952,476d2c8a91fa,4,2022
6,476d2c8a91fa,2e0efa10d4b6,4,2022
7,2e0efa10d4b6,61bb27d39843,4,2022
8,61bb27d39843,bf9e705d0081,4,2022
9,bf9e705d0081,6ad700bedd83,4,2022
10,6ad700bedd83,dd9aeb023009,4,2022
11,dd9aeb023009,72d9dd541c4f,4,2022
12,72d9dd541c4f,c7ce483fd1cc,4,2022
13,c7ce483fd1cc,00e2c609b433,4,2022
14,00e2c609b433,19f97769ca89,4,2022
15,c1c182347e49,6d8baaaff9a8,4,2022
16,4772641f101b,8372369bb901,4,2022
17,8372369bb901,4772641f101b,4,2022
18,4772641f101b,8372369bb901,4,2022
19,8372369bb901,4772641f101b,4,2022
20,e68259a977d8,2451db5f3c6f,4,2022
21,20a0b846a834,4860fb4eca2b,4,2022
22,4860fb4eca2b,20a0b846a834,4,2022
23,20a0b846a834,4860fb4eca2b,4,2022
24,20a0b846a834,cccfc2377e10,4,2022
25,cccfc2377e10,20a0b846a834,4,2022
26,72a025714561,74ae3cb7f692,4,2022
27,499254fc85e1,d55bec63f284,4,2022
28,7d10e92d7749,d55bec63f284,4,2022
29,6c99cbaa2778,8e5efe42177f,4,2022
30,8e5efe42177f,2d769adc12c4,4,2022
31,2d769adc12c4,8e5efe42177f,4,2022
32,8e5efe42177f,8b6463c3d8bf,4,2022
33,8b6463c3d8bf,08b5b23ea880,4,2022
34,08b5b23ea880,7d10e92d7749,4,2022
35,7d10e92d7749,2d769adc12c4,4,2022
36,7d10e92d7749,d55bec63f284,4,2022
37,d55bec63f284,e31aade2d1ae,4,2022
38,e31aade2d1ae,386870509dc7,4,2022
39,f138665c5aa6,88d1b784dd23,4,2022
40,88d1b784dd23,b28a999c0fba,4,2022
41,b28a999c0fba,88d1b784dd23,4,2022
42,88d1b784dd23,b28a999c0fba,4,2022
43,b28a999c0fba,88d1b784dd23,4,2022
44,88d1b784dd23,b28a999c0fba,4,2022
45,b28a999c0fba,88d1b784dd23,4,2022
46,88d1b784dd23,b28a999c0fba,4,2022
47,b28a999c0fba,88d1b784dd23,4,2022
48,7b0c43de87cb,7dcf1501322b,4,2022
49,7dcf1501322b,2074b74fbf8b,4,2022
50,d8d851022fbb,cc30b5886e1f,4,2022
51,cc30b5886e1f,e3e18f8d188c,4,2022
52,9a4a675dbeb6,085b2a38876e,4,2022
53,085b2a38876e,2a13a24897aa,4,2022
54,2a13a24897aa,52b403a5afce,4,2022
55,52b403a5afce,2a13a24897aa,4,2022
56,2a13a24897aa,445553f40763,4,2022
57,445553f40763,ed8b33038fc5,4,2022
58,ed8b33038fc5,9a4a675dbeb6,4,2022
59,9a4a675dbeb6,085b2a38876e,4,2022
60,085b2a38876e,52b403a5afce,4,2022
61,52b403a5afce,2a13a24897aa,4,2022
62,2a13a24897aa,ed8b33038fc5,4,2022
63,ed8b33038fc5,085b2a38876e,4,2022
64,085b2a38876e,2a13a24897aa,4,2022
65,2a13a24897aa,ed8b33038fc5,4,2022
66,ed8b33038fc5,085b2a38876e,4,2022
67,085b2a38876e,2a13a24897aa,4,2022
68,91f0092e4068,4bbcec8e8147,4,2022
69,16f5fa5ce97e,49be3d65743d,4,2022
70,179cf283f9f5,c431efa3667e,4,2022
71,c431efa3667e,b7108b4935fb,4,2022
72,b7108b4935fb,b68c4830cc9e,4,2022
73,b68c4830cc9e,38efe5e64041,4,2022
74,38efe5e64041,04150f2d5883,4,2022
75,04150f2d5883,6c99cbaa2778,4,2022
76,6c99cbaa2778,e31aade2d1ae,4,2022
77,e31aade2d1ae,d55bec63f284,4,2022
78,d55bec63f284,23e5ea1e37f7,4,2022
79,23e5ea1e37f7,6864a5cf8519,4,2022
80,6864a5cf8519,b68c4830cc9e,4,2022
81,b68c4830cc9e,6a802d54681c,4,2022
82,6a802d54681c,10534d4e7a9b,4,2022
83,10534d4e7a9b,0632dc7a43b1,4,2022
84,0632dc7a43b1,10534d4e7a9b,4,2022
85,65cb10cc4e49,8e5efe42177f,4,2022
86,8e5efe42177f,2d769adc12c4,4,2022
87,2d769adc12c4,47b19f8bd140,4,2022
88,47b19f8bd140,1c196870d209,4,2022
89,1c196870d209,bfdc19cd801a,4,2022
90,bfdc19cd801a,08b5b23ea880,4,2022
91,08b5b23ea880,399bf708025f,4,2022
92,399bf708025f,7d10e92d7749,4,2022
93,7d10e92d7749,04bf2867f7e7,4,2022
94,04bf2867f7e7,57d117317719,4,2022
95,57d117317719,65cb10cc4e49,4,2022
96,65cb10cc4e49,9af172ed1396,4,2022
97,9af172ed1396,04bf2867f7e7,4,2022
98,04bf2867f7e7,1813d3440861,4,2022
99,1813d3440861,b68c4830cc9e,4,2022
100,b68c4830cc9e,bfdc19cd801a,4,2022
101,bfdc19cd801a,04bf2867f7e7,4,2022
102,04bf2867f7e7,743e6166ee02,4,2022
103,743e6166ee02,23e8b0175874,4,2022
104,23e8b0175874,1813d3440861,4,2022
105,1813d3440861,23e5ea1e37f7,4,2022
